TIME,GEO,SEX,AGE,UNIT,Value
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,57 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,58 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,59 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,60 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,61 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,62 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,63 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,64 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,65 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,66 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,67 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,68 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,69 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,70 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,71 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,72 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,73 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,74 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,75 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,76 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,77 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,78 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,79 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,80 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,81 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,82 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,83 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,84 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Males,85 years or over,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,Less than 1 year,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,1 year,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,2 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,3 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,4 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,5 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,6 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,7 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,8 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,9 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,10 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,11 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,12 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,13 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,14 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,15 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,16 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,17 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,18 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,19 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,20 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,21 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,22 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,23 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,24 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,25 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,26 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,27 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,28 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,29 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,30 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,31 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,32 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,33 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,34 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,35 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,36 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,37 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,38 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,39 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,40 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,41 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,42 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,43 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,44 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,45 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,46 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,47 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,48 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,49 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,50 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,51 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,52 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,53 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,54 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,55 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,56 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,57 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,58 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,59 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,60 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,61 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,62 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,63 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,64 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,65 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,66 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,67 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,68 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,69 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,70 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,71 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,72 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,73 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,74 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,75 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,76 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,77 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,78 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,79 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,80 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,81 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,82 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,83 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,84 years,Year,:
2009,Kosovo (under United Nations Security Council Resolution 1244/99),Females,85 years or over,Year,:
2009,Moldova,Males,Less than 1 year,Year,65.3
2009,Moldova,Males,1 year,Year,65.2
2009,Moldova,Males,2 years,Year,64.3
2009,Moldova,Males,3 years,Year,63.3
2009,Moldova,Males,4 years,Year,62.4
2009,Moldova,Males,5 years,Year,61.4
2009,Moldova,Males,6 years,Year,60.4
2009,Moldova,Males,7 years,Year,59.5
2009,Moldova,Males,8 years,Year,58.5
2009,Moldova,Males,9 years,Year,57.5
2009,Moldova,Males,10 years,Year,56.5
2009,Moldova,Males,11 years,Year,55.6
2009,Moldova,Males,12 years,Year,54.6
2009,Moldova,Males,13 years,Year,53.6
2009,Moldova,Males,14 years,Year,52.6
2009,Moldova,Males,15 years,Year,51.7
2009,Moldova,Males,16 years,Year,50.7
2009,Moldova,Males,17 years,Year,49.7
2009,Moldova,Males,18 years,Year,48.7
2009,Moldova,Males,19 years,Year,47.8
2009,Moldova,Males,20 years,Year,46.8
2009,Moldova,Males,21 years,Year,45.9
2009,Moldova,Males,22 years,Year,44.9
2009,Moldova,Males,23 years,Year,44
2009,Moldova,Males,24 years,Year,43
2009,Moldova,Males,25 years,Year,42.1
2009,Moldova,Males,26 years,Year,41.2
2009,Moldova,Males,27 years,Year,40.2
2009,Moldova,Males,28 years,Year,39.3
2009,Moldova,Males,29 years,Year,38.4
2009,Moldova,Males,30 years,Year,37.5
2009,Moldova,Males,31 years,Year,36.5
2009,Moldova,Males,32 years,Year,35.7
2009,Moldova,Males,33 years,Year,34.8
2009,Moldova,Males,34 years,Year,33.9
2009,Moldova,Males,35 years,Year,33
2009,Moldova,Males,36 years,Year,32.1
2009,Moldova,Males,37 years,Year,31.3
2009,Moldova,Males,38 years,Year,30.5
2009,Moldova,Males,39 years,Year,29.6
2009,Moldova,Males,40 years,Year,28.8
2009,Moldova,Males,41 years,Year,27.9
2009,Moldova,Males,42 years,Year,27.1
2009,Moldova,Males,43 years,Year,26.4
2009,Moldova,Males,44 years,Year,25.6
2009,Moldova,Males,45 years,Year,24.8
2009,Moldova,Males,46 years,Year,24
2009,Moldova,Males,47 years,Year,23.3
2009,Moldova,Males,48 years,Year,22.5
2009,Moldova,Males,49 years,Year,21.8
2009,Moldova,Males,50 years,Year,21.1
2009,Moldova,Males,51 years,Year,20.4
2009,Moldova,Males,52 years,Year,19.7
2009,Moldova,Males,53 years,Year,19.1
2009,Moldova,Males,54 years,Year,18.4
2009,Moldova,Males,55 years,Year,17.8
2009,Moldova,Males,56 years,Year,17.1
2009,Moldova,Males,57 years,Year,16.5
2009,Moldova,Males,58 years,Year,15.9
2009,Moldova,Males,59 years,Year,15.4
2009,Moldova,Males,60 years,Year,14.9
2009,Moldova,Males,61 years,Year,14.4
2009,Moldova,Males,62 years,Year,13.8
2009,Moldova,Males,63 years,Year,13.2
2009,Moldova,Males,64 years,Year,12.6
2009,Moldova,Males,65 years,Year,11.9
2009,Moldova,Males,66 years,Year,11.4
2009,Moldova,Males,67 years,Year,10.9
2009,Moldova,Males,68 years,Year,10.5
2009,Moldova,Males,69 years,Year,10.1
2009,Moldova,Males,70 years,Year,9.7
2009,Moldova,Males,71 years,Year,9.3
2009,Moldova,Males,72 years,Year,8.9
2009,Moldova,Males,73 years,Year,8.5
2009,Moldova,Males,74 years,Year,8.2
2009,Moldova,Males,75 years,Year,7.9
2009,Moldova,Males,76 years,Year,7.6
2009,Moldova,Males,77 years,Year,7.2
2009,Moldova,Males,78 years,Year,6.9
2009,Moldova,Males,79 years,Year,6.6
2009,Moldova,Males,80 years,Year,6.4
2009,Moldova,Males,81 years,Year,6.1
2009,Moldova,Males,82 years,Year,5.9
2009,Moldova,Males,83 years,Year,5.7
2009,Moldova,Males,84 years,Year,5.6
2009,Moldova,Males,85 years or over,Year,5.3
2009,Moldova,Females,Less than 1 year,Year,73.6
2009,Moldova,Females,1 year,Year,73.3
2009,Moldova,Females,2 years,Year,72.4
2009,Moldova,Females,3 years,Year,71.4
2009,Moldova,Females,4 years,Year,70.5
2009,Moldova,Females,5 years,Year,69.5
2009,Moldova,Females,6 years,Year,68.5
2009,Moldova,Females,7 years,Year,67.5
2009,Moldova,Females,8 years,Year,66.5
2009,Moldova,Females,9 years,Year,65.5
2009,Moldova,Females,10 years,Year,64.6
2009,Moldova,Females,11 years,Year,63.6
2009,Moldova,Females,12 years,Year,62.6
2009,Moldova,Females,13 years,Year,61.6
2009,Moldova,Females,14 years,Year,60.6
2009,Moldova,Females,15 years,Year,59.6
2009,Moldova,Females,16 years,Year,58.6
2009,Moldova,Females,17 years,Year,57.7
2009,Moldova,Females,18 years,Year,56.7
2009,Moldova,Females,19 years,Year,55.7
2009,Moldova,Females,20 years,Year,54.7
2009,Moldova,Females,21 years,Year,53.8
2009,Moldova,Females,22 years,Year,52.8
2009,Moldova,Females,23 years,Year,51.8
2009,Moldova,Females,24 years,Year,50.8
2009,Moldova,Females,25 years,Year,49.8
2009,Moldova,Females,26 years,Year,48.9
2009,Moldova,Females,27 years,Year,47.9
2009,Moldova,Females,28 years,Year,46.9
2009,Moldova,Females,29 years,Year,45.9
2009,Moldova,Females,30 years,Year,45
2009,Moldova,Females,31 years,Year,44
2009,Moldova,Females,32 years,Year,43
2009,Moldova,Females,33 years,Year,42.1
2009,Moldova,Females,34 years,Year,41.1
2009,Moldova,Females,35 years,Year,40.2
2009,Moldova,Females,36 years,Year,39.2
2009,Moldova,Females,37 years,Year,38.3
2009,Moldova,Females,38 years,Year,37.3
2009,Moldova,Females,39 years,Year,36.4
2009,Moldova,Females,40 years,Year,35.5
2009,Moldova,Females,41 years,Year,34.5
2009,Moldova,Females,42 years,Year,33.6
2009,Moldova,Females,43 years,Year,32.7
2009,Moldova,Females,44 years,Year,31.8
2009,Moldova,Females,45 years,Year,30.9
2009,Moldova,Females,46 years,Year,30
2009,Moldova,Females,47 years,Year,29.1
2009,Moldova,Females,48 years,Year,28.2
2009,Moldova,Females,49 years,Year,27.4
2009,Moldova,Females,50 years,Year,26.5
2009,Moldova,Females,51 years,Year,25.7
2009,Moldova,Females,52 years,Year,24.8
2009,Moldova,Females,53 years,Year,24
2009,Moldova,Females,54 years,Year,23.2
2009,Moldova,Females,55 years,Year,22.3
2009,Moldova,Females,56 years,Year,21.5
2009,Moldova,Females,57 years,Year,20.7
2009,Moldova,Females,58 years,Year,20
2009,Moldova,Females,59 years,Year,19.2
2009,Moldova,Females,60 years,Year,18.5
2009,Moldova,Females,61 years,Year,17.8
2009,Moldova,Females,62 years,Year,17.1
2009,Moldova,Females,63 years,Year,16.4
2009,Moldova,Females,64 years,Year,15.6
2009,Moldova,Females,65 years,Year,14.9
2009,Moldova,Females,66 years,Year,14.3
2009,Moldova,Females,67 years,Year,13.6
2009,Moldova,Females,68 years,Year,13
2009,Moldova,Females,69 years,Year,12.4
2009,Moldova,Females,70 years,Year,11.8
2009,Moldova,Females,71 years,Year,11.3
2009,Moldova,Females,72 years,Year,10.7
2009,Moldova,Females,73 years,Year,10.2
2009,Moldova,Females,74 years,Year,9.7
2009,Moldova,Females,75 years,Year,9.2
2009,Moldova,Females,76 years,Year,8.8
2009,Moldova,Females,77 years,Year,8.3
2009,Moldova,Females,78 years,Year,7.9
2009,Moldova,Females,79 years,Year,7.5
2009,Moldova,Females,80 years,Year,7.1
2009,Moldova,Females,81 years,Year,6.7
2009,Moldova,Females,82 years,Year,6.4
2009,Moldova,Females,83 years,Year,6.1
2009,Moldova,Females,84 years,Year,5.7
2009,Moldova,Females,85 years or over,Year,5.5
2009,Russia,Males,Less than 1 year,Year,62.8
2009,Russia,Males,1 year,Year,62.4
2009,Russia,Males,2 years,Year,61.4
2009,Russia,Males,3 years,Year,60.5
2009,Russia,Males,4 years,Year,59.5
2009,Russia,Males,5 years,Year,58.5
2009,Russia,Males,6 years,Year,57.5
2009,Russia,Males,7 years,Year,56.6
2009,Russia,Males,8 years,Year,55.6
2009,Russia,Males,9 years,Year,54.6
2009,Russia,Males,10 years,Year,53.6
2009,Russia,Males,11 years,Year,52.6
2009,Russia,Males,12 years,Year,51.7
2009,Russia,Males,13 years,Year,50.7
2009,Russia,Males,14 years,Year,49.7
2009,Russia,Males,15 years,Year,48.7
2009,Russia,Males,16 years,Year,47.8
2009,Russia,Males,17 years,Year,46.8
2009,Russia,Males,18 years,Year,45.9
2009,Russia,Males,19 years,Year,44.9
2009,Russia,Males,20 years,Year,44
2009,Russia,Males,21 years,Year,43.1
2009,Russia,Males,22 years,Year,42.2
2009,Russia,Males,23 years,Year,41.3
2009,Russia,Males,24 years,Year,40.4
2009,Russia,Males,25 years,Year,39.6
2009,Russia,Males,26 years,Year,38.7
2009,Russia,Males,27 years,Year,37.9
2009,Russia,Males,28 years,Year,37
2009,Russia,Males,29 years,Year,36.2
2009,Russia,Males,30 years,Year,35.4
2009,Russia,Males,31 years,Year,34.7
2009,Russia,Males,32 years,Year,33.9
2009,Russia,Males,33 years,Year,33.1
2009,Russia,Males,34 years,Year,32.3
2009,Russia,Males,35 years,Year,31.6
2009,Russia,Males,36 years,Year,30.8
2009,Russia,Males,37 years,Year,30
2009,Russia,Males,38 years,Year,29.3
2009,Russia,Males,39 years,Year,28.5
2009,Russia,Males,40 years,Year,27.7
2009,Russia,Males,41 years,Year,27
2009,Russia,Males,42 years,Year,26.2
2009,Russia,Males,43 years,Year,25.5
2009,Russia,Males,44 years,Year,24.7
